year,imdb,title,test,clean_test,binary,code,decade code,average_sentiment
2005,tt0373469,Kiss Kiss Bang Bang,notalk,notalk,FAIL,2005FAIL,2.0,0.8536960000000000
2005,tt0399295,Lord of War,men,men,FAIL,2005FAIL,2.0,0.530436
2005,tt0351283,Madagascar,nowomen,nowomen,FAIL,2005FAIL,2.0,0.94482
2005,tt0331933,Man of the House,ok,ok,PASS,2005PASS,2.0,0.7265040000000000
2005,tt0416320,Match Point,ok,ok,PASS,2005PASS,2.0,0.8912720000000000
2005,tt0415978,Me and You and Everyone We Know,ok,ok,PASS,2005PASS,2.0,0.813964
2005,tt0397535,Memoirs of a Geisha,ok,ok,PASS,2005PASS,2.0,0.801892
2005,tt0366780,MirrorMask,ok,ok,PASS,2005PASS,2.0,0.661036
2005,tt0385307,Miss Congeniality 2: Armed &amp; Fabulous,ok,ok,PASS,2005PASS,2.0,0.548012
2005,tt0356910,Mr. &amp; Mrs. Smith,men,men,FAIL,2005FAIL,2.0,0.528588
2005,tt0408306,Munich,notalk,notalk,FAIL,2005FAIL,2.0,-0.24554000000000000
2005,tt0395972,North Country,ok,ok,PASS,2005PASS,2.0,0.21907600000000000
2005,tt0380599,Oliver Twist,notalk,notalk,FAIL,2005FAIL,2.0,0.5780480000000000
2005,tt0414387,Pride and Prejudice,ok,ok,PASS,2005PASS,2.0,0.8950920000000000
2005,tt0377107,Proof,ok,ok,PASS,2005PASS,2.0,0.620492
2005,tt0421239,Red Eye,ok,ok,PASS,2005PASS,2.0,0.47654400000000000
2005,tt0294870,Rent,ok,ok,PASS,2005PASS,2.0,0.640768
2005,tt0358082,Robots,notalk-disagree,notalk,FAIL,2005FAIL,2.0,0.9647560000000000
2005,tt0432348,Saw II,dubious-disagree,dubious,FAIL,2005FAIL,2.0,0.03380800000000000
2005,tt0379786,Serenity,ok,ok,PASS,2005PASS,2.0,0.786656
2005,tt0338427,Shopgirl,men,men,FAIL,2005FAIL,2.0,0.7337040000000000
2005,tt0401792,Sin City,ok-disagree,ok,PASS,2005PASS,2.0,0.481024
2005,tt0474361,Sisters in Law,ok,ok,PASS,2005PASS,2.0,0.37127500000000000
2005,tt0405325,Sky High,ok,ok,PASS,2005PASS,2.0,0.8109360000000000
2005,tt0362165,Son of the Mask,notalk,notalk,FAIL,2005FAIL,2.0,0.19451250000000000
2005,tt0121766,Star Wars: Episode III - Revenge of the Sith,notalk-disagree,notalk,FAIL,2005FAIL,2.0,0.10779583333333300
2005,tt0382992,Stealth,notalk,notalk,FAIL,2005FAIL,2.0,0.281136
2005,tt0369994,Strangers with Candy,ok,ok,PASS,2005PASS,2.0,0.7092240000000000
2005,tt0427944,Thank You for Smoking,notalk,notalk,FAIL,2005FAIL,2.0,0.823908
2005,tt0405422,The 40 Year Old Virgin,men-disagree,men,FAIL,2005FAIL,2.0,0.8571720000000000
2005,tt0424774,The Adventures of Sharkboy and Lavagirl 3-D,notalk,notalk,FAIL,2005FAIL,2.0,0.4347960000000000
2005,tt0384806,The Amityville Horror,ok,ok,PASS,2005PASS,2.0,0.12287200000000000
2005,tt0357110,The Ballad of Jack and Rose,ok,ok,PASS,2005PASS,2.0,0.5769480000000000
2005,tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",ok,ok,PASS,2005PASS,2.0,0.610184
2005,tt0387131,The Constant Gardener,ok,ok,PASS,2005PASS,2.0,0.614044
2005,tt0435625,The Descent,ok,ok,PASS,2005PASS,2.0,-0.125136
2005,tt0395584,The Devil&#39;s Rejects,ok,ok,PASS,2005PASS,2.0,-0.11113200000000000
2005,tt0404032,The Exorcism of Emily Rose,ok,ok,PASS,2005PASS,2.0,0.514696
2005,tt0432291,The Fog,ok,ok,PASS,2005PASS,2.0,-0.4461320000000000
2005,tt0371724,The Hitchhiker&#39;s Guide to the Galaxy,notalk-disagree,notalk,FAIL,2005FAIL,2.0,0.8973320000000000
2005,tt0399201,The Island,ok,ok,PASS,2005PASS,2.0,0.769944
2005,tt0366627,The Jacket,men,men,FAIL,2005FAIL,2.0,0.465284
2005,tt0386140,The Legend of Zorro,notalk,notalk,FAIL,2005FAIL,2.0,0.345312
2005,tt0402399,The New World,dubious,dubious,FAIL,2005FAIL,2.0,0.763472
2005,tt0377109,The Ring Two,ok,ok,PASS,2005PASS,2.0,0.11186400000000000
2005,tt0397101,The Skeleton Key,ok,ok,PASS,2005PASS,2.0,0.6785880000000000
2005,tt0367089,The Squid and the Whale,men,men,FAIL,2005FAIL,2.0,0.41396400000000000
2005,tt0372532,The Wedding Date,ok,ok,PASS,2005PASS,2.0,0.935908
2005,tt0407265,Transamerica,ok,ok,PASS,2005PASS,2.0,0.7286480000000000
2005,tt0423409,Tristram Shandy: A Cock and Bull Story,men,men,FAIL,2005FAIL,2.0,0.814888
2005,tt0434409,V for Vendetta,ok-disagree,ok,PASS,2005PASS,2.0,0.409144
2005,tt0348333,Waiting...,ok,ok,PASS,2005PASS,2.0,0.6581200000000000
2005,tt0358273,Walk the Line,ok,ok,PASS,2005PASS,2.0,0.8377920000000000
2005,tt0407304,War of the Worlds,notalk,notalk,FAIL,2005FAIL,2.0,-0.16141600000000000
2005,tt0240200,Water,ok,ok,PASS,2005PASS,2.0,0.6021480000000000
2005,tt0375210,White Noise,notalk,notalk,FAIL,2005FAIL,2.0,-0.13252000000000000
2005,tt0443295,"Yours, Mine and Ours",ok,ok,PASS,2005PASS,2.0,0.657112
2005,tt0406375,Zathura: A Space Adventure,nowomen,nowomen,FAIL,2005FAIL,2.0,0.6554400000000000
2004,tt0337563,13 Going on 30,ok,ok,PASS,2004PASS,2.0,0.808064
2004,tt0212712,2046,ok,ok,PASS,2004PASS,2.0,0.974136
2004,tt0343660,50 First Dates,men-disagree,men,FAIL,2004FAIL,2.0,0.8265880000000000
2004,tt0356470,A Cinderella Story,ok,ok,PASS,2004PASS,2.0,0.7249
2004,tt0359423,A Home at the End of The World,dubious,dubious,FAIL,2004FAIL,2.0,0.8451520000000000
2004,tt0344510,A Very Long Engagement,ok,ok,PASS,2004PASS,2.0,0.659796
2004,tt0357413,Anchorman: The Legend of Ron Burgundy,men-disagree,men,FAIL,2004FAIL,2.0,0.75836
2004,tt0327437,Around the World in 80 Days,notalk,notalk,FAIL,2004FAIL,2.0,0.5449280000000000
2004,tt0370263,AVP: Alien vs. Predator,dubious-disagree,dubious,FAIL,2004FAIL,2.0,0.348396
2004,tt0414852,Banlieue 13,nowomen,nowomen,FAIL,2004FAIL,2.0,0.7156240000000000
2004,tt0381681,Before Sunset,nowomen,nowomen,FAIL,2004FAIL,2.0,0.9429000000000000
2004,tt0317198,Bridget Jones: The Edge of Reason,ok,ok,PASS,2004PASS,2.0,0.6425800000000000
2004,tt0327554,Catwoman,ok,ok,PASS,2004PASS,2.0,0.288276
2004,tt0337921,Cellular,ok,ok,PASS,2004PASS,2.0,0.730116
2004,tt0376541,Closer,ok,ok,PASS,2004PASS,2.0,0.5897680000000000
2004,tt0369339,Collateral,nowomen-disagree,nowomen,FAIL,2004FAIL,2.0,0.44170800000000000
2004,tt0345074,Connie and Carla,ok,ok,PASS,2004PASS,2.0,0.771452
2004,tt0375679,Crash,ok,ok,PASS,2004PASS,2.0,-0.071268
2004,tt0367631,D.E.B.S.,ok,ok,PASS,2004PASS,2.0,0.6879800000000000
2004,tt0363547,Dawn of the Dead,ok,ok,PASS,2004PASS,2.0,0.319392
2004,tt0364725,Dodgeball: A True Underdog Story,ok,ok,PASS,2004PASS,2.0,0.72364
2004,tt0327679,Ella Enchanted,ok,ok,PASS,2004PASS,2.0,0.6632760000000000
2004,tt0338013,Eternal Sunshine of the Spotless Mind,men,men,FAIL,2004FAIL,2.0,0.9013040000000000
2004,tt0349416,Eulogy,ok,ok,PASS,2004PASS,2.0,0.54506
2004,tt0308644,Finding Neverland,ok,ok,PASS,2004PASS,2.0,0.8165680000000000
2004,tt0377062,Flight of the Phoenix,nowomen,nowomen,FAIL,2004FAIL,2.0,0.596832
2004,tt0333766,Garden State,ok,ok,PASS,2004PASS,2.0,0.78626
2004,tt0366551,Harold and Kumar Go to White Castle,ok-disagree,ok,PASS,2004PASS,2.0,0.817972
2004,tt0304141,Harry Potter and the Prisoner of  Azkaban,ok,ok,PASS,2004PASS,2.0,0.6074280000000000
2004,tt0167190,Hellboy,notalk,notalk,FAIL,2004FAIL,2.0,0.7566041666666670
2004,tt0299172,Home on the Range,ok,ok,PASS,2004PASS,2.0,0.6889
2004,tt0356721,I Heart Huckabees,ok,ok,PASS,2004PASS,2.0,0.553556
2004,tt0343818,"I, Robot",notalk-disagree,notalk,FAIL,2004FAIL,2.0,0.6253360000000000
2004,tt0385267,In Good Company,notalk,notalk,FAIL,2004FAIL,2.0,0.9323920000000000
2004,tt0362269,Kinsey,ok,ok,PASS,2004PASS,2.0,0.6234000000000000
2004,tt0373074,Kung Fu Hustle,nowomen-disagree,nowomen,FAIL,2004FAIL,2.0,0.5325080000000000
2004,tt0375912,Layer Cake,notalk,notalk,FAIL,2004FAIL,2.0,0.52236
2004,tt0339291,Lemony Snicket&#39;s A Series of Unfortunate Events,ok,ok,PASS,2004PASS,2.0,0.7847400000000000
2004,tt0390221,Maria Full of Grace,ok,ok,PASS,2004PASS,2.0,0.4475000000000000
2004,tt0377092,Mean Girls,ok,ok,PASS,2004PASS,2.0,0.902384
2004,tt0405159,Million Dollar Baby,ok,ok,PASS,2004PASS,2.0,0.937152
2004,tt0349825,Miracle,notalk,notalk,FAIL,2004FAIL,2.0,0.7963240000000000
2004,tt0382189,My Summer of Love,ok,ok,PASS,2004PASS,2.0,0.7974640000000000
2004,tt0374900,Napoleon Dynamite,notalk-disagree,notalk,FAIL,2004FAIL,2.0,0.8251760000000000
2004,tt0363282,New York Minute,notalk-disagree,notalk,FAIL,2004FAIL,2.0,0.4295320000000000
2004,tt0390384,Primer,notalk,notalk,FAIL,2004FAIL,2.0,0.3882960000000000
2004,tt0350028,Raising Helen,ok,ok,PASS,2004PASS,2.0,0.641376
2004,tt0350258,Ray,dubious,dubious,FAIL,2004FAIL,2.0,0.7416680000000000
2004,tt0318627,Resident Evil: Apocalypse,ok,ok,PASS,2004PASS,2.0,0.19038400000000000
2004,tt0332375,Saved!,ok-disagree,ok,PASS,2004PASS,2.0,0.9002360000000000
2004,tt0387564,Saw,men-disagree,men,FAIL,2004FAIL,2.0,-0.19248800000000000
2004,tt0363988,Secret Window,notalk,notalk,FAIL,2004FAIL,2.0,0.18080400000000000
2004,tt0307453,Shark Tale,notalk,notalk,FAIL,2004FAIL,2.0,0.7244800000000000
2004,tt0365748,Shaun of the Dead,ok-disagree,ok,PASS,2004PASS,2.0,0.6360520000000000
2004,tt0298148,Shrek 2,ok-disagree,ok,PASS,2004PASS,2.0,0.9039720000000000
2004,tt0375063,Sideways,ok,ok,PASS,2004PASS,2.0,0.82188
2004,tt0346156,Sky Captain and the World of Tomorrow,ok-disagree,ok,PASS,2004PASS,2.0,0.6629080000000000
2004,tt0371246,Spanglish,ok,ok,PASS,2004PASS,2.0,0.9127520000000000
2004,tt0316654,Spider-Man 2,notalk-disagree,notalk,FAIL,2004FAIL,2.0,0.7968400000000000
2004,tt0372588,Team America: World Police,men,men,FAIL,2004FAIL,2.0,0.7546480000000000
2004,tt0338751,The Aviator,notalk,notalk,FAIL,2004FAIL,2.0,0.7725320000000000
2004,tt0372183,The Bourne Supremacy,men,men,FAIL,2004FAIL,2.0,0.5292480000000000
2004,tt0289879,The Butterfly Effect,men-disagree,men,FAIL,2004FAIL,2.0,0.626528
2004,tt0296572,The Chronicles of Riddick,men-disagree,men,FAIL,2004FAIL,2.0,0.5693208333333330
2004,tt0319262,The Day After Tomorrow,ok,ok,PASS,2004PASS,2.0,0.5810200000000000
2004,tt0391198,The Grudge,ok,ok,PASS,2004PASS,2.0,-0.022332
2004,tt0317705,The Incredibles,ok-disagree,ok,PASS,2004PASS,2.0,0.6838916666666670
2004,tt0362270,The Life Aquatic with Steve Zissou,men,men,FAIL,2004FAIL,2.0,0.8611440000000000
2004,tt0332280,The Notebook,dubious,dubious,FAIL,2004FAIL,2.0,0.8992000000000000
2004,tt0293508,The Phantom of the Opera,men-disagree,men,FAIL,2004FAIL,2.0,0.920668
2004,tt0338348,The Polar Express,notalk,notalk,FAIL,2004FAIL,2.0,0.7447360000000000
2004,tt0368933,The Princess Diaries 2: Royal Engagement,ok,ok,PASS,2004PASS,2.0,0.774392
2004,tt0327162,The Stepford Wives,ok,ok,PASS,2004PASS,2.0,0.45154000000000000
2004,tt0362227,The Terminal,notalk,notalk,FAIL,2004FAIL,2.0,0.7848520000000000
2004,tt0368447,The Village,ok,ok,PASS,2004PASS,2.0,0.49750000000000000
2004,tt0327247,The Whole Ten Yards,notalk,notalk,FAIL,2004FAIL,2.0,0.40062
2004,tt0332452,Troy,notalk,notalk,FAIL,2004FAIL,2.0,0.565148
2004,tt0338526,Van Helsing,ok,ok,PASS,2004PASS,2.0,0.674672
2004,tt0383694,Vera Drake,ok,ok,PASS,2004PASS,2.0,0.5045240000000000
2004,tt0381707,White Chicks,ok,ok,PASS,2004PASS,2.0,0.5781760000000000
2004,tt0360201,Wimbledon,ok,ok,PASS,2004PASS,2.0,0.8465040000000000
2003,tt0322259,2 Fast 2 Furious,notalk,notalk,FAIL,2003FAIL,2.0,0.6106000000000000
2003,tt0315733,21 grams,dubious,dubious,FAIL,2003FAIL,2.0,0.38812000000000000
2003,tt0319061,Big Fish,notalk-disagree,notalk,FAIL,2003FAIL,2.0,0.812376
2003,tt0310778,Bon voyage,ok,ok,PASS,2003PASS,2.0,0.738836
2003,tt0315327,Bruce Almighty,ok,ok,PASS,2003PASS,2.0,0.9211200000000000
2003,tt0305357,Charlie&#39;s Angels: Full Throttle,ok,ok,PASS,2003PASS,2.0,0.26626
2003,tt0159365,Cold Mountain,ok,ok,PASS,2003PASS,2.0,0.20230400000000000
2003,tt0306685,Cradle 2 the Grave,notalk,notalk,FAIL,2003FAIL,2.0,0.255524
2003,tt0317303,Daddy Day Care,ok,ok,PASS,2003PASS,2.0,0.9020600000000000
2003,tt0287978,Daredevil,nowomen-disagree,nowomen,FAIL,2003FAIL,2.0,0.413848
2003,tt0282209,Darkness Falls,notalk,notalk,FAIL,2003FAIL,2.0,-0.30358
2003,tt0285531,Dreamcatcher,nowomen,nowomen,FAIL,2003FAIL,2.0,0.4446640000000000
2003,tt0309593,Final Destination 2,ok,ok,PASS,2003PASS,2.0,0.05377600000000000
2003,tt0266543,Finding Nemo,notalk-disagree,notalk,FAIL,2003FAIL,2.0,0.9454083333333330
2003,tt0322330,Freaky Friday,ok,ok,PASS,2003PASS,2.0,0.838276
2003,tt0335119,Girl with a Pearl Earring,ok,ok,PASS,2003PASS,2.0,0.8336920000000000
2003,tt0301357,Goodbye Lenin!,ok-disagree,ok,PASS,2003PASS,2.0,0.7508800000000000
2003,tt0311289,Holes,men-disagree,men,FAIL,2003FAIL,2.0,0.8327080000000000
2003,tt0329717,Hollywood Homicide,notalk,notalk,FAIL,2003FAIL,2.0,0.4552960000000000
2003,tt0315983,House of Sand and Fog,ok,ok,PASS,2003PASS,2.0,0.47592400000000000
2003,tt0251127,How to Lose a Guy in 10 Days,men-disagree,men,FAIL,2003FAIL,2.0,0.7747280000000000
2003,tt0286716,Hulk,notalk,notalk,FAIL,2003FAIL,2.0,0.7137640000000000
2003,tt0309698,Identity,notalk,notalk,FAIL,2003FAIL,2.0,0.32882800000000000
2003,tt0199626,In the Cut,ok,ok,PASS,2003PASS,2.0,0.08382800000000000
2003,tt0301470,Jeepers Creepers II,ok,ok,PASS,2003PASS,2.0,0.429336
2003,tt0266697,Kill Bill: Vol. 1,ok-disagree,ok,PASS,2003PASS,2.0,0.509348
2003,tt0325703,Lara Croft Tomb Raider: The Cradle of Life,nowomen-disagree,nowomen,FAIL,2003FAIL,2.0,0.35837200000000000
2003,tt0333780,"Legally Blonde 2: Red, White &amp; Blonde",ok,ok,PASS,2003PASS,2.0,0.2596880000000000
2003,tt0286244,Les triplettes de Belleville,ok,ok,PASS,2003PASS,2.0,0.8145920000000000
2003,tt0335266,Lost In Translation,dubious-disagree,dubious,FAIL,2003FAIL,2.0,0.546392
2003,tt0314331,Love Actually,ok-disagree,ok,PASS,2003PASS,2.0,0.8830560000000000
2003,tt0311113,Master and Commander: The Far Side of the World,nowomen,nowomen,FAIL,2003FAIL,2.0,0.7556880000000000
2003,tt0304415,Mona Lisa Smile,ok,ok,PASS,2003PASS,2.0,0.853832
2003,tt0340855,Monster,ok,ok,PASS,2003PASS,2.0,0.293592
2003,tt0327056,Mystic River,ok,ok,PASS,2003PASS,2.0,-0.20653600000000000
2003,tt0316396,Peter Pan,ok,ok,PASS,2003PASS,2.0,0.969688
2003,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,men-disagree,men,FAIL,2003FAIL,2.0,0.9121480000000000
2003,tt0366920,Pride and Prejudice,ok,ok,PASS,2003PASS,2.0,0.506132
2003,tt0257076,S.W.A.T.,ok,ok,PASS,2003PASS,2.0,0.33219600000000000
2003,tt0306047,Scary Movie 3,ok,ok,PASS,2003PASS,2.0,0.7782708333333330
2003,tt0327137,Secondhand Lions,notalk,notalk,FAIL,2003FAIL,2.0,0.8681360000000000
2003,tt0300471,Shanghai Knights,notalk,notalk,FAIL,2003FAIL,2.0,0.7026680000000000
2003,tt0323944,Shattered Glass,men,men,FAIL,2003FAIL,2.0,0.661692
2003,tt0165982,Sinbad: Legend of the Seven Seas,men,men,FAIL,2003FAIL,2.0,0.7144880000000000
2003,tt0337741,Something&#39;s Gotta Give,dubious,dubious,FAIL,2003FAIL,2.0,0.8565200000000000
2003,tt0338459,Spy Kids 3-D: Game Over,ok,ok,PASS,2003PASS,2.0,0.30882800000000000
2003,tt0324133,Swimming Pool,ok,ok,PASS,2003PASS,2.0,0.6084360000000000
2003,tt0181852,Terminator 3: Rise of the Machines,ok,ok,PASS,2003PASS,2.0,0.3174250000000000
2003,tt0298814,The Core,ok,ok,PASS,2003PASS,2.0,0.5329080000000000
2003,tt0317740,The Italian Job,notalk-disagree,notalk,FAIL,2003FAIL,2.0,0.8372960000000000
2003,tt0283426,The Jungle Book 2,nowomen-disagree,nowomen,FAIL,2003FAIL,2.0,0.5315080000000000
2003,tt0325710,The Last Samurai,nowomen,nowomen,FAIL,2003FAIL,2.0,0.7398320000000000
2003,tt0311429,The League of Extraordinary Gentlemen,nowomen,nowomen,FAIL,2003FAIL,2.0,0.5805600000000000
2003,tt0167260,The Lord of the Rings: The Return of the King,notalk,notalk,FAIL,2003FAIL,2.0,0.655544
2003,tt0234215,The Matrix Reloaded,ok-disagree,ok,PASS,2003PASS,2.0,0.4013200000000000
2003,tt0242653,The Matrix Revolutions,ok-disagree,ok,PASS,2003PASS,2.0,0.30636800000000000
2003,tt0338188,The Missing,ok,ok,PASS,2003PASS,2.0,0.442812
2003,tt0332379,The School of Rock,dubious,dubious,FAIL,2003FAIL,2.0,0.820136
2003,tt0328538,Thirteen,ok,ok,PASS,2003PASS,2.0,0.18042400000000000
2003,tt0300556,Timeline,notalk,notalk,FAIL,2003FAIL,2.0,0.7801680000000000
2003,tt0339840,Undead,ok,ok,PASS,2003PASS,2.0,0.16471600000000000
2003,tt0320691,Underworld,dubious,dubious,FAIL,2003FAIL,2.0,0.5299400000000000
2003,tt0295700,Wrong Turn,ok,ok,PASS,2003PASS,2.0,0.08415833333333330
2003,tt0290334,X2 (X-Men 2),ok-disagree,ok,PASS,2003PASS,2.0,0.957208
2002,tt0307901,25th Hour,men,men,FAIL,2002FAIL,2.0,0.3814760000000000
2002,tt0289043,28 Days Later...,ok,ok,PASS,2002PASS,2.0,-0.24351200000000000
2002,tt0283832,8 femmes,ok-disagree,ok,PASS,2002PASS,2.0,0.56028
2002,tt0298203,8 Mile,notalk,notalk,FAIL,2002FAIL,2.0,0.792028
2002,tt0257360,About Schmidt,notalk,notalk,FAIL,2002FAIL,2.0,0.7790160000000000
2002,tt0268126,Adaptation,dubious,dubious,FAIL,2002FAIL,2.0,0.7611400000000000
2002,tt0286261,All or Nothing,ok,ok,PASS,2002PASS,2.0,0.42646400000000000
2002,tt0168786,Antwone Fisher,notalk,notalk,FAIL,2002FAIL,2.0,0.531964
2002,tt0295178,Austin Powers in Goldmember,notalk,notalk,FAIL,2002FAIL,2.0,0.5390880000000000
2002,tt0286499,Bend It Like Beckham,ok,ok,PASS,2002PASS,2.0,0.79396
2002,tt0187738,Blade II,notalk,notalk,FAIL,2002FAIL,2.0,0.3363400000000000
2002,tt0300532,Blue Crush,ok,ok,PASS,2002PASS,2.0,0.715452
2002,tt0303816,Cabin Fever,ok,ok,PASS,2002PASS,2.0,-0.153488
2002,tt0319970,Carrie,ok,ok,PASS,2002PASS,2.0,0.12434400000000000
2002,tt0264464,Catch Me If You Can,notalk-disagree,notalk,FAIL,2002FAIL,2.0,0.8598360000000000
2002,tt0299658,Chicago,ok,ok,PASS,2002PASS,2.0,0.7520120000000000
2002,tt0275022,Crossroads,ok,ok,PASS,2002PASS,2.0,0.5261478260869570
2002,tt0266452,Death to Smoochy,men,men,FAIL,2002FAIL,2.0,0.5975760000000000
2002,tt0246460,Die Another Day,men-disagree,men,FAIL,2002FAIL,2.0,0.05578000000000000
2002,tt0303933,Drumline,notalk,notalk,FAIL,2002FAIL,2.0,0.7425360000000000
2002,tt0238380,Equilibrium,notalk,notalk,FAIL,2002FAIL,2.0,0.5325200000000000
2002,tt0297884,Far from Heaven,ok,ok,PASS,2002PASS,2.0,0.8475000000000000
2002,tt0120679,Frida,men-disagree,men,FAIL,2002FAIL,2.0,0.766996
2002,tt0327753,Funny Ha Ha,ok,ok,PASS,2002PASS,2.0,0.52998
2002,tt0217505,Gangs of New York,notalk,notalk,FAIL,2002FAIL,2.0,0.42269200000000000
2002,tt0302674,Gerry,nowomen,nowomen,FAIL,2002FAIL,2.0,0.005715999999999990
2002,tt0295297,Harry Potter and the Chamber of Secrets,ok-disagree,ok,PASS,2002PASS,2.0,0.8184800000000000
2002,tt0257756,High Crimes,ok,ok,PASS,2002PASS,2.0,0.52448
2002,tt0297181,I Spy,notalk,notalk,FAIL,2002FAIL,2.0,0.5171440000000000
2002,tt0268380,Ice Age,nowomen,nowomen,FAIL,2002FAIL,2.0,0.8771320000000000
2002,tt0280760,Igby Goes Down,men,men,FAIL,2002FAIL,2.0,0.5954160000000000
2002,tt0278504,Insomnia,notalk,notalk,FAIL,2002FAIL,2.0,0.584336
2002,tt0275847,Lilo and Stitch,ok-disagree,ok,PASS,2002PASS,2.0,0.7059120000000000
2002,tt0252076,Maid in Manhattan,ok,ok,PASS,2002PASS,2.0,0.7702120000000000
2002,tt0303361,May,ok,ok,PASS,2002PASS,2.0,0.21208400000000000
2002,tt0120912,Men in Black II,notalk,notalk,FAIL,2002FAIL,2.0,0.5375400000000000
2002,tt0181689,Minority Report,notalk-disagree,notalk,FAIL,2002FAIL,2.0,0.21989200000000000
2002,tt0280590,Mr Deeds,men,men,FAIL,2002FAIL,2.0,0.6043208333333330
2002,tt0259446,My Big Fat Greek Wedding,ok,ok,PASS,2002PASS,2.0,0.7781920000000000
2002,tt0258000,Panic Room,ok,ok,PASS,2002PASS,2.0,0.17696400000000000
2002,tt0183649,Phone Booth,notalk,notalk,FAIL,2002FAIL,2.0,0.6539840000000000
2002,tt0238546,Queen of the Damned,ok,ok,PASS,2002PASS,2.0,0.6036960000000000
2002,tt0252444,Rabbit-Proof Fence,ok,ok,PASS,2002PASS,2.0,0.5934160000000000
2002,tt0296166,Real Women Have Curves,ok,ok,PASS,2002PASS,2.0,0.8386240000000000
2002,tt0289765,Red Dragon,notalk,notalk,FAIL,2002FAIL,2.0,0.5603120000000000
2002,tt0253556,Reign of Fire,notalk,notalk,FAIL,2002FAIL,2.0,0.41228000000000000
2002,tt0120804,Resident Evil,ok,ok,PASS,2002PASS,2.0,0.35230800000000000
2002,tt0267913,Scooby-Doo,ok,ok,PASS,2002PASS,2.0,0.4749125
2002,tt0286106,Signs,notalk,notalk,FAIL,2002FAIL,2.0,0.5789440000000000
2002,tt0281373,Snow Dogs,notalk,notalk,FAIL,2002FAIL,2.0,0.798248
2002,tt0307479,Solaris,notalk,notalk,FAIL,2002FAIL,2.0,0.6718960000000000
2002,tt0145487,Spider-Man,notalk,notalk,FAIL,2002FAIL,2.0,0.8809360000000000
2002,tt0166813,Spirit: Stallion of the Cimarron,nowomen-disagree,nowomen,FAIL,2002FAIL,2.0,0.729324
2002,tt0283003,Spun,ok,ok,PASS,2002PASS,2.0,0.46924000000000000
2002,tt0287717,Spy Kids 2: Island of Lost Dreams,ok,ok,PASS,2002PASS,2.0,0.44821600000000000
2002,tt0253754,Star Trek: Nemesis,notalk,notalk,FAIL,2002FAIL,2.0,0.633176
2002,tt0121765,Star Wars: Episode II - Attack of the Clones,dubious-disagree,dubious,FAIL,2002FAIL,2.0,0.16903600000000000
2002,tt0180052,The Adventures of Pluto Nash,men,men,FAIL,2002FAIL,2.0,0.35371200000000000
2002,tt0280460,The Banger Sisters,ok,ok,PASS,2002PASS,2.0,0.7114920000000000
2002,tt0258463,The Bourne Identity,notalk,notalk,FAIL,2002FAIL,2.0,0.68926
2002,tt0238924,The Dangerous Lives of Altar Boys,notalk,notalk,FAIL,2002FAIL,2.0,0.7961120000000000
2002,tt0279113,The Good Girl,ok,ok,PASS,2002PASS,2.0,0.543892
2002,tt0274558,The Hours,ok,ok,PASS,2002PASS,2.0,0.48468400000000000
2002,tt0278500,The Importance of Being Earnest,ok,ok,PASS,2002PASS,2.0,0.9790840000000000
2002,tt0167261,The Lord of the Rings: The Two Towers,notalk-disagree,notalk,FAIL,2002FAIL,2.0,0.6989800000000000
2002,tt0289408,The Powerpuff Girls,ok,ok,PASS,2002PASS,2.0,0.6181833333333330
2002,tt0258068,The Quiet American,men,men,FAIL,2002FAIL,2.0,0.8756120000000000
2002,tt0298130,The Ring,ok,ok,PASS,2002PASS,2.0,0.040372000000000000
2002,tt0292644,The Rules of Attraction,dubious,dubious,FAIL,2002FAIL,2.0,0.569196
2002,tt0304669,The Santa Clause 2,notalk,notalk,FAIL,2002FAIL,2.0,0.752024
2002,tt0253867,The Sweetest Thing,ok,ok,PASS,2002PASS,2.0,0.45134800000000000
2002,tt0293662,The Transporter,nowomen,nowomen,FAIL,2002FAIL,2.0,0.6764240000000000
2002,tt0290095,The Tuxedo,nowomen,nowomen,FAIL,2002FAIL,2.0,0.7594920000000000
2002,tt0133240,Treasure Planet,notalk,notalk,FAIL,2002FAIL,2.0,0.770372
2002,tt0283084,Tuck Everlasting,ok,ok,PASS,2002PASS,2.0,0.814456
2002,tt0313737,Two Weeks Notice,ok,ok,PASS,2002PASS,2.0,0.766532
2002,tt0277434,We Were Soldiers,ok,ok,PASS,2002PASS,2.0,-0.43552000000000000
2002,tt0298228,Whale Rider,ok,ok,PASS,2002PASS,2.0,0.889564
2002,tt0283139,White Oleander,ok,ok,PASS,2002PASS,2.0,0.11337200000000000
2002,tt0295701,xXx,notalk,notalk,FAIL,2002FAIL,2.0,0.45756250000000000
2001,tt0268978,A Beautiful Mind,notalk,notalk,FAIL,2001FAIL,2.0,0.7452440000000000
2001,tt0183790,A Knight&#39;s Tale,men,men,FAIL,2001FAIL,2.0,0.9600200000000000
2001,tt0164334,Along Came A Spider,ok,ok,PASS,2001PASS,2.0,0.7190120000000000
2001,tt0244000,American Outlaws,notalk,notalk,FAIL,2001FAIL,2.0,0.54078
2001,tt0218817,Antitrust,men,men,FAIL,2001FAIL,2.0,0.5641440000000000
2001,tt0212720,Artificial Intelligence: AI,notalk,notalk,FAIL,2001FAIL,2.0,0.6414480000000000
